"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Stone, plaster, cement, asbestos, mica.",1368,"Curbstones",136801,"Stone And Glass",13,1229434,2017
"Stone, plaster, cement, asbestos, mica.",1368,"Building Stone",136802,"Stone And Glass",13,11755183,2017
"Stone, plaster, cement, asbestos, mica.",1368,"Worked Slate",136803,"Stone And Glass",13,6133,2017
"Stone, plaster, cement, asbestos, mica.",1368,"Milling Stones",136804,"Stone And Glass",13,5357539,2017
"Stone, plaster, cement, asbestos, mica.",1368,"Abrasive Powder",136805,"Stone And Glass",13,4844505,2017
"Stone, plaster, cement, asbestos, mica.",1368,"Rock Wool",136806,"Stone And Glass",13,92916,2017
"Stone, plaster, cement, asbestos, mica.",1368,"Asphalt",136807,"Stone And Glass",13,755521,2017
"Stone, plaster, cement, asbestos, mica.",1368,"Vegetable Fiber",136808,"Stone And Glass",13,44370,2017
"Stone, plaster, cement, asbestos, mica.",1368,"Plaster Articles",136809,"Stone And Glass",13,1554881,2017
"Stone, plaster, cement, asbestos, mica.",1368,"Cement Articles",136810,"Stone And Glass",13,10570474,2017
"Stone, plaster, cement, asbestos, mica.",1368,"Asbestos Cement Articles",136811,"Stone And Glass",13,99429,2017
"Stone, plaster, cement, asbestos, mica.",1368,"Asbestos Fibres",136812,"Stone And Glass",13,35395,2017
"Stone, plaster, cement, asbestos, mica.",1368,"Friction Material",136813,"Stone And Glass",13,8261107,2017
"Stone, plaster, cement, asbestos, mica.",1368,"Processed Mica",136814,"Stone And Glass",13,133,2017
"Stone, plaster, cement, asbestos, mica.",1368,"Other Stone Articles",136815,"Stone And Glass",13,2000937,2017
"Ceramic products",1369,"Bricks",136901,"Stone And Glass",13,792935,2017
"Ceramic products",1369,"Refractory Bricks",136902,"Stone And Glass",13,994354,2017
"Ceramic products",1369,"Refractory Ceramics",136903,"Stone And Glass",13,455246,2017
"Ceramic products",1369,"Ceramic Bricks",136904,"Stone And Glass",13,114437,2017
"Ceramic products",1369,"Roofing Tiles",136905,"Stone And Glass",13,133467,2017
"Ceramic products",1369,"Ceramic Pipes",136906,"Stone And Glass",13,3320,2017
"Ceramic products",1369,"Unglazed Ceramics",136907,"Stone And Glass",13,8722235,2017
"Ceramic products",1369,"Glazed Ceramics",136908,"Stone And Glass",13,743862,2017
"Ceramic products",1369,"Laboratory Ceramic Ware",136909,"Stone And Glass",13,62557,2017
"Ceramic products",1369,"Bathroom Ceramics",136910,"Stone And Glass",13,47701072,2017
"Ceramic products",1369,"Porcelain Tableware",136911,"Stone And Glass",13,977484,2017
"Ceramic products",1369,"Ceramic Tableware",136912,"Stone And Glass",13,978789,2017
"Ceramic products",1369,"Ornamental Ceramics",136913,"Stone And Glass",13,2388413,2017
"Ceramic products",1369,"Other Ceramic Articles",136914,"Stone And Glass",13,2112828,2017
"Glass & glassware",1370,"Glass Scraps",137001,"Stone And Glass",13,67068,2017
"Glass & glassware",1370,"Glass Balls",137002,"Stone And Glass",13,526,2017
"Glass & glassware",1370,"Blown Glass",137004,"Stone And Glass",13,1782,2017
"Glass & glassware",1370,"Float Glass",137005,"Stone And Glass",13,283658,2017
"Glass & glassware",1370,"Glass with Edge Workings",137006,"Stone And Glass",13,14056.999999999998,2017
"Glass & glassware",1370,"Safety Glass",137007,"Stone And Glass",13,15878730,2017
"Glass & glassware",1370,"Insulating Glass",137008,"Stone And Glass",13,28833,2017
"Glass & glassware",1370,"Glass Mirrors",137009,"Stone And Glass",13,891561,2017
"Glass & glassware",1370,"Glass Bottles",137010,"Stone And Glass",13,4573503,2017
"Glass & glassware",1370,"Glass Bulbs",137011,"Stone And Glass",13,41489,2017
"Glass & glassware",1370,"Interior Decorative Glassware",137013,"Stone And Glass",13,2029435,2017
"Glass & glassware",1370,"Signaling Glassware",137014,"Stone And Glass",13,33293,2017
"Glass & glassware",1370,"Eyewear and Clock Glass",137015,"Stone And Glass",13,2190,2017
"Glass & glassware",1370,"Glass Bricks",137016,"Stone And Glass",13,62625,2017
"Glass & glassware",1370,"Laboratory Glassware",137017,"Stone And Glass",13,84331,2017
"Glass & glassware",1370,"Glass Beads",137018,"Stone And Glass",13,29959.999999999996,2017
"Glass & glassware",1370,"Glass Fibers",137019,"Stone And Glass",13,8057518,2017
"Glass & glassware",1370,"Other Glass Articles",137020,"Stone And Glass",13,191491,2017
"Precious stones, metals, & pearls",1471,"Diamonds",147102,"Precious Metals",14,121876,2017
"Precious stones, metals, & pearls",1471,"Precious Stones",147103,"Precious Metals",14,1886473,2017
"Precious stones, metals, & pearls",1471,"Synthetic Reconstructed Jewellery Stones",147104,"Precious Metals",14,23927,2017
"Precious stones, metals, & pearls",1471,"Silver",147106,"Precious Metals",14,122553661,2017
"Precious stones, metals, & pearls",1471,"Silver Clad Metals",147107,"Precious Metals",14,662.9999999999999,2017
"Precious stones, metals, & pearls",1471,"Gold",147108,"Precious Metals",14,64224803,2017
"Precious stones, metals, & pearls",1471,"Precious Metal Scraps",147112,"Precious Metals",14,4675182,2017
"Precious stones, metals, & pearls",1471,"Jewellery",147113,"Precious Metals",14,5108212,2017
"Precious stones, metals, & pearls",1471,"Metal-Clad Products",147114,"Precious Metals",14,8864,2017
"Precious stones, metals, & pearls",1471,"Other Precious Metal Products",147115,"Precious Metals",14,1645,2017
"Precious stones, metals, & pearls",1471,"Pearl Products",147116,"Precious Metals",14,748142,2017
"Precious stones, metals, & pearls",1471,"Imitation Jewellery",147117,"Precious Metals",14,1318031,2017
"Precious stones, metals, & pearls",1471,"Coin",147118,"Precious Metals",14,9060,2017
"Iron & steel",1572,"Pig Iron",157201,"Metals",15,821,2017
"Iron & steel",1572,"Ferroalloys",157202,"Metals",15,295935,2017
"Iron & steel",1572,"Scrap Iron",157204,"Metals",15,12801804,2017
"Iron & steel",1572,"Iron Powder",157205,"Metals",15,5148,2017
"Iron & steel",1572,"Iron Ingots",157206,"Metals",15,1080,2017
"Iron & steel",1572,"Semi-Finished Iron",157207,"Metals",15,2662.0000000000005,2017
"Iron & steel",1572,"Hot-Rolled Iron",157208,"Metals",15,32697616,2017
"Iron & steel",1572,"Cold-Rolled Iron",157209,"Metals",15,5583172,2017
"Iron & steel",1572,"Coated Flat-Rolled Iron",157210,"Metals",15,56024089,2017
"Iron & steel",1572,"Large Flat-Rolled Iron",157211,"Metals",15,276709,2017
"Iron & steel",1572,"Large Coated Flat-Rolled Iron",157212,"Metals",15,9578757,2017
"Iron & steel",1572,"Hot-Rolled Iron Bars",157213,"Metals",15,12861474.999999998,2017
"Iron & steel",1572,"Raw Iron Bars",157214,"Metals",15,1617926,2017
"Iron & steel",1572,"Other Iron Bars",157215,"Metals",15,168875,2017
"Iron & steel",1572,"Iron Blocks",157216,"Metals",15,950794,2017
"Iron & steel",1572,"Iron Wire",157217,"Metals",15,447269,2017
"Iron & steel",1572,"Stainless Steel Ingots",157218,"Metals",15,53841.00000000001,2017
"Iron & steel",1572,"Large Flat-Rolled Stainless Steel",157219,"Metals",15,131263,2017
"Iron & steel",1572,"Flat-Rolled Stainless Steel",157220,"Metals",15,289393,2017
"Iron & steel",1572,"Hot-Rolled Stainless Steel Bars",157221,"Metals",15,53637,2017
"Iron & steel",1572,"Other Stainless Steel Bars",157222,"Metals",15,287912,2017
"Iron & steel",1572,"Stainless Steel Wire",157223,"Metals",15,1638.9999999999998,2017
"Iron & steel",1572,"Steel Ingots",157224,"Metals",15,18654,2017
"Iron & steel",1572,"Flat Flat-Rolled Steel",157225,"Metals",15,3787626,2017
"Iron & steel",1572,"Flat-Rolled Iron",157226,"Metals",15,60527,2017
"Iron & steel",1572,"Other Steel Bars",157228,"Metals",15,14121,2017
"Iron & steel",1572,"Steel Wire",157229,"Metals",15,20333,2017
"Iron or steel articles",1573,"Iron Sheet Piling",157301,"Metals",15,14746,2017
"Iron or steel articles",1573,"Iron Railway Products",157302,"Metals",15,58538,2017
"Iron or steel articles",1573,"Cast Iron Pipes",157303,"Metals",15,187286,2017
"Iron or steel articles",1573,"Iron Pipes",157304,"Metals",15,1162675,2017
"Iron or steel articles",1573,"Other Large Iron Pipes",157305,"Metals",15,468927,2017
"Iron or steel articles",1573,"Other Small Iron Pipes",157306,"Metals",15,1669197,2017
"Iron or steel articles",1573,"Iron Pipe Fittings",157307,"Metals",15,1747219,2017
"Iron or steel articles",1573,"Iron Structures",157308,"Metals",15,31040365,2017
"Iron or steel articles",1573,"Large Iron Containers",157309,"Metals",15,1242160,2017
"Iron or steel articles",1573,"Small Iron Containers",157310,"Metals",15,4870487,2017
"Iron or steel articles",1573,"Iron Gas Containers",157311,"Metals",15,1816600.0000000002,2017
"Iron or steel articles",1573,"Stranded Iron Wire",157312,"Metals",15,538472,2017
"Iron or steel articles",1573,"Barbed Wire",157313,"Metals",15,29537,2017
"Iron or steel articles",1573,"Iron Cloth",157314,"Metals",15,2018460,2017
"Iron or steel articles",1573,"Iron Chains",157315,"Metals",15,265767,2017
"Iron or steel articles",1573,"Iron Anchors",157316,"Metals",15,1371102,2017
"Iron or steel articles",1573,"Iron Nails",157317,"Metals",15,153301,2017
"Iron or steel articles",1573,"Iron Fasteners",157318,"Metals",15,7562161,2017
"Iron or steel articles",1573,"Iron Sewing Needles",157319,"Metals",15,26195,2017
"Iron or steel articles",1573,"Iron Springs",157320,"Metals",15,486186,2017
"Iron or steel articles",1573,"Iron Stovetops",157321,"Metals",15,370508,2017
"Iron or steel articles",1573,"Iron Radiators",157322,"Metals",15,14232.999999999998,2017
"Iron or steel articles",1573,"Iron Housewares",157323,"Metals",15,1622830,2017
"Iron or steel articles",1573,"Iron Toiletry",157324,"Metals",15,338755,2017
"Iron or steel articles",1573,"Other Cast Iron Products",157325,"Metals",15,6425445,2017
"Iron or steel articles",1573,"Other Iron Products",157326,"Metals",15,53937105,2017
"Copper articles",1574,"Raw Copper",157402,"Metals",15,419753.99999999994,2017
"Copper articles",1574,"Refined Copper",157403,"Metals",15,6319175,2017
"Copper articles",1574,"Scrap Copper",157404,"Metals",15,135730576,2017
"Copper articles",1574,"Copper Alloys",157405,"Metals",15,8240,2017
"Copper articles",1574,"Copper Powder",157406,"Metals",15,210389.00000000003,2017
"Copper articles",1574,"Copper Bars",157407,"Metals",15,492201.00000000006,2017
"Copper articles",1574,"Copper Wire",157408,"Metals",15,1591909,2017
"Copper articles",1574,"Copper Plating",157409,"Metals",15,99989,2017
"Copper articles",1574,"Copper Foil",157410,"Metals",15,9125,2017
"Copper articles",1574,"Copper Pipes",157411,"Metals",15,262475,2017
"Copper articles",1574,"Copper Pipe Fittings",157412,"Metals",15,116490,2017
"Copper articles",1574,"Stranded Copper Wire",157413,"Metals",15,3873987,2017
"Copper articles",1574,"Copper Fasteners",157415,"Metals",15,79147,2017
"Copper articles",1574,"Copper Housewares",157418,"Metals",15,115936,2017
"Copper articles",1574,"Other Copper Products",157419,"Metals",15,4062546,2017
"Nickel articles",1575,"Nickel Mattes",157501,"Metals",15,1956141,2017
"Nickel articles",1575,"Scrap Nickel",157503,"Metals",15,78565,2017
"Nickel articles",1575,"Nickel Powder",157504,"Metals",15,696589,2017
"Nickel articles",1575,"Nickel Bars",157505,"Metals",15,5486.000000000001,2017
"Nickel articles",1575,"Other Nickel Products",157508,"Metals",15,104558,2017
"Aluminum articles",1576,"Raw Aluminium",157601,"Metals",15,10427785,2017
"Aluminum articles",1576,"Scrap Aluminium",157602,"Metals",15,58350338,2017
"Aluminum articles",1576,"Aluminium Bars",157604,"Metals",15,25198418,2017
"Aluminum articles",1576,"Aluminium Wire",157605,"Metals",15,17406,2017
"Aluminum articles",1576,"Aluminium Plating",157606,"Metals",15,686348,2017
"Aluminum articles",1576,"Aluminium Foil",157607,"Metals",15,352256,2017
"Aluminum articles",1576,"Aluminium Pipes",157608,"Metals",15,2594870,2017
"Aluminum articles",1576,"Aluminium Pipe Fittings",157609,"Metals",15,58064,2017
"Aluminum articles",1576,"Aluminium Structures",157610,"Metals",15,2142033,2017
"Aluminum articles",1576,"Large Aluminium Containers",157611,"Metals",15,21022,2017
"Aluminum articles",1576,"Aluminium Cans",157612,"Metals",15,42318915,2017
"Aluminum articles",1576,"Aluminium Gas Containers",157613,"Metals",15,1843.0000000000002,2017
"Aluminum articles",1576,"Stranded Aluminium Wire",157614,"Metals",15,4507942,2017
"Aluminum articles",1576,"Aluminium Housewares",157615,"Metals",15,652421,2017
"Aluminum articles",1576,"Other Aluminium Products",157616,"Metals",15,7905490,2017
"Lead articles",1578,"Raw Lead",157801,"Metals",15,2156730,2017
"Lead articles",1578,"Scrap Lead",157802,"Metals",15,960752,2017
"Lead articles",1578,"Lead Sheets",157804,"Metals",15,11787,2017
"Lead articles",1578,"Other Lead Products",157806,"Metals",15,54506.00000000001,2017
"Zinc articles",1579,"Raw Zinc",157901,"Metals",15,480466,2017
"Zinc articles",1579,"Scrap Waste",157902,"Metals",15,3153476,2017
"Zinc articles",1579,"Zinc Powder",157903,"Metals",15,414774,2017
"Zinc articles",1579,"Zinc Sheets",157905,"Metals",15,11762,2017
"Zinc articles",1579,"Other Zinc Products",157907,"Metals",15,1339035,2017
"Tin articles",1580,"Raw Tin",158001,"Metals",15,10112,2017
"Tin articles",1580,"Scrap Tin",158002,"Metals",15,42716,2017
"Tin articles",1580,"Tin Bars",158003,"Metals",15,6115,2017
"Tin articles",1580,"Other Tin Products",158007,"Metals",15,972402.9999999999,2017
"Cermet articles",1581,"Tungsten",158101,"Metals",15,3383698,2017
"Cermet articles",1581,"Cobalt",158105,"Metals",15,86422665,2017
"Cermet articles",1581,"Bismuth",158106,"Metals",15,138203,2017
"Cermet articles",1581,"Titanium",158108,"Metals",15,22896607,2017
"Cermet articles",1581,"Antimony",158110,"Metals",15,204923,2017
"Cermet articles",1581,"Manganese",158111,"Metals",15,765.0000000000001,2017
"Cermet articles",1581,"Other Metals",158112,"Metals",15,382548,2017
"Cermet articles",1581,"Cermets",158113,"Metals",15,1278,2017
"Tools & cutlery",1582,"Garden Tools",158201,"Metals",15,14243,2017
"Tools & cutlery",1582,"Hand Saws",158202,"Metals",15,807126,2017
"Tools & cutlery",1582,"Hand Tools",158203,"Metals",15,183535,2017
"Tools & cutlery",1582,"Wrenches",158204,"Metals",15,139611,2017
"Tools & cutlery",1582,"Other Hand Tools",158205,"Metals",15,1348587,2017
"Tools & cutlery",1582,"Tool Sets",158206,"Metals",15,128896,2017
"Tools & cutlery",1582,"Interchangeable Tool Parts",158207,"Metals",15,1482485,2017
"Tools & cutlery",1582,"Cutting Blades",158208,"Metals",15,381443,2017
"Tools & cutlery",1582,"Tool Plates",158209,"Metals",15,38050,2017
"Tools & cutlery",1582,"Cooking Hand Tools",158210,"Metals",15,61135,2017
"Tools & cutlery",1582,"Knives",158211,"Metals",15,98199,2017
"Tools & cutlery",1582,"Razor Blades",158212,"Metals",15,153344,2017
"Tools & cutlery",1582,"Scissors",158213,"Metals",15,11246.999999999998,2017
"Tools & cutlery",1582,"Other Cutlery",158214,"Metals",15,11952,2017
"Tools & cutlery",1582,"Cutlery Sets",158215,"Metals",15,102709,2017
"Miscellaneous metal products",1583,"Padlocks",158301,"Metals",15,4980951,2017
"Miscellaneous metal products",1583,"Metal Mountings",158302,"Metals",15,7081967,2017
"Miscellaneous metal products",1583,"Safes",158303,"Metals",15,143553,2017
"Miscellaneous metal products",1583,"Filing Cabinets",158304,"Metals",15,15837,2017
"Miscellaneous metal products",1583,"Metal Office Supplies",158305,"Metals",15,3083,2017
"Miscellaneous metal products",1583,"Bells and Other Metal Ornaments",158306,"Metals",15,1735220,2017
"Miscellaneous metal products",1583,"Flexible Metal Tubing",158307,"Metals",15,62968,2017
"Miscellaneous metal products",1583,"Other Metal Fasteners",158308,"Metals",15,1376316,2017
"Miscellaneous metal products",1583,"Metal Stoppers",158309,"Metals",15,2813535,2017
"Miscellaneous metal products",1583,"Metal Signs",158310,"Metals",15,479212,2017
"Miscellaneous metal products",1583,"Coated Metal Soldering Products",158311,"Metals",15,1215986,2017
"Machinery, mechanical appliances, & parts",1684,"Steam Boilers",168402,"Machines",16,4994613,2017
"Machinery, mechanical appliances, & parts",1684,"Central Heating Boilers",168403,"Machines",16,63050,2017
"Machinery, mechanical appliances, & parts",1684,"Boiler Plants",168404,"Machines",16,27160,2017
"Machinery, mechanical appliances, & parts",1684,"Water and Gas Generators",168405,"Machines",16,13726,2017
"Machinery, mechanical appliances, & parts",1684,"Steam Turbines",168406,"Machines",16,927880,2017
"Machinery, mechanical appliances, & parts",1684,"Spark-Ignition Engines",168407,"Machines",16,346550,2017
"Machinery, mechanical appliances, & parts",1684,"Combustion Engines",168408,"Machines",16,1100500,2017
"Machinery, mechanical appliances, & parts",1684,"Engine Parts",168409,"Machines",16,104478388,2017
"Machinery, mechanical appliances, & parts",1684,"Hydraulic Turbines",168410,"Machines",16,7189,2017
"Machinery, mechanical appliances, & parts",1684,"Gas Turbines",168411,"Machines",16,46088114,2017
"Machinery, mechanical appliances, & parts",1684,"Other Engines",168412,"Machines",16,859503,2017
"Machinery, mechanical appliances, & parts",1684,"Liquid Pumps",168413,"Machines",16,3231639,2017
"Machinery, mechanical appliances, & parts",1684,"Air Pumps",168414,"Machines",16,3460782,2017
"Machinery, mechanical appliances, & parts",1684,"Air Conditioners",168415,"Machines",16,6802714,2017
"Machinery, mechanical appliances, & parts",1684,"Liquid Fuel Furnaces",168416,"Machines",16,40664,2017
"Machinery, mechanical appliances, & parts",1684,"Industrial Furnaces",168417,"Machines",16,117213,2017
"Machinery, mechanical appliances, & parts",1684,"Refrigerators",168418,"Machines",16,3689712,2017
"Machinery, mechanical appliances, & parts",1684,"Other Heating Machinery",168419,"Machines",16,2409235,2017
"Machinery, mechanical appliances, & parts",1684,"Rolling Machines",168420,"Machines",16,359885,2017
"Machinery, mechanical appliances, & parts",1684,"Centrifuges",168421,"Machines",16,11929875,2017
"Machinery, mechanical appliances, & parts",1684,"Washing and Bottling Machines",168422,"Machines",16,884542,2017
"Machinery, mechanical appliances, & parts",1684,"Scales",168423,"Machines",16,345330,2017
"Machinery, mechanical appliances, & parts",1684,"Liquid Dispersing Machines",168424,"Machines",16,5029998,2017
"Machinery, mechanical appliances, & parts",1684,"Pulley Systems",168425,"Machines",16,3260075,2017
"Machinery, mechanical appliances, & parts",1684,"Cranes",168426,"Machines",16,12820786,2017
"Machinery, mechanical appliances, & parts",1684,"Fork-Lifts",168427,"Machines",16,732985,2017
"Machinery, mechanical appliances, & parts",1684,"Lifting Machinery",168428,"Machines",16,1151569,2017
"Machinery, mechanical appliances, & parts",1684,"Large Construction Vehicles",168429,"Machines",16,8984745,2017
"Machinery, mechanical appliances, & parts",1684,"Other Construction Vehicles",168430,"Machines",16,2861834,2017
"Machinery, mechanical appliances, & parts",1684,"Excavation Machinery",168431,"Machines",16,6912884,2017
"Machinery, mechanical appliances, & parts",1684,"Soil Preparation Machinery",168432,"Machines",16,148815,2017
"Machinery, mechanical appliances, & parts",1684,"Harvesting Machinery",168433,"Machines",16,220434,2017
"Machinery, mechanical appliances, & parts",1684,"Dairy Machinery",168434,"Machines",16,33075,2017
"Machinery, mechanical appliances, & parts",1684,"Fruit Pressing Machinery",168435,"Machines",16,8945,2017
"Machinery, mechanical appliances, & parts",1684,"Other Agricultural Machinery",168436,"Machines",16,197973,2017
"Machinery, mechanical appliances, & parts",1684,"Mill Machinery",168437,"Machines",16,125959,2017
"Machinery, mechanical appliances, & parts",1684,"Industrial Food Preperation Machinery",168438,"Machines",16,3189383,2017
"Machinery, mechanical appliances, & parts",1684,"Papermaking Machines",168439,"Machines",16,169914,2017
"Machinery, mechanical appliances, & parts",1684,"Book-binding Machines",168440,"Machines",16,4290,2017
"Machinery, mechanical appliances, & parts",1684,"Other Paper Machinery",168441,"Machines",16,205512,2017
"Machinery, mechanical appliances, & parts",1684,"Print Production Machinery",168442,"Machines",16,201209,2017
"Machinery, mechanical appliances, & parts",1684,"Industrial Printers",168443,"Machines",16,29312618.000000004,2017
"Machinery, mechanical appliances, & parts",1684,"Artificial Textile Machinery",168444,"Machines",16,19360,2017
"Machinery, mechanical appliances, & parts",1684,"Textile Fiber Machinery",168445,"Machines",16,1709796,2017
"Machinery, mechanical appliances, & parts",1684,"Looms",168446,"Machines",16,1659021,2017
"Machinery, mechanical appliances, & parts",1684,"Knitting Machines",168447,"Machines",16,588741,2017
"Machinery, mechanical appliances, & parts",1684,"Knitting Machine Accessories",168448,"Machines",16,934415,2017
"Machinery, mechanical appliances, & parts",1684,"Felt Machinery",168449,"Machines",16,685,2017
"Machinery, mechanical appliances, & parts",1684,"Household Washing Machines",168450,"Machines",16,497983,2017
"Machinery, mechanical appliances, & parts",1684,"Textile Processing Machines",168451,"Machines",16,1262747,2017
"Machinery, mechanical appliances, & parts",1684,"Sewing Machines",168452,"Machines",16,717416,2017
"Machinery, mechanical appliances, & parts",1684,"Leather Machinery",168453,"Machines",16,158331,2017
"Machinery, mechanical appliances, & parts",1684,"Casting Machines",168454,"Machines",16,84544,2017
"Machinery, mechanical appliances, & parts",1684,"Metal-Rolling Mills",168455,"Machines",16,451367.99999999994,2017
"Machinery, mechanical appliances, & parts",1684,"Non-Mechanical Removal Machinery",168456,"Machines",16,81596,2017
"Machinery, mechanical appliances, & parts",1684,"Metalworking Transfer Machines",168457,"Machines",16,146341,2017
"Machinery, mechanical appliances, & parts",1684,"Metal Lathes",168458,"Machines",16,225484,2017
"Machinery, mechanical appliances, & parts",1684,"Drilling Machines",168459,"Machines",16,219493,2017
"Machinery, mechanical appliances, & parts",1684,"Metal Finishing Machines",168460,"Machines",16,558417,2017
"Machinery, mechanical appliances, & parts",1684,"Metalworking Machines",168461,"Machines",16,208679,2017
"Machinery, mechanical appliances, & parts",1684,"Forging Machines",168462,"Machines",16,541395,2017
"Machinery, mechanical appliances, & parts",1684,"Other Non-Metal Removal Machinery",168463,"Machines",16,59081.99999999999,2017
"Machinery, mechanical appliances, & parts",1684,"Stone Working Machines",168464,"Machines",16,374286,2017
"Machinery, mechanical appliances, & parts",1684,"Woodworking machines",168465,"Machines",16,443564,2017
"Machinery, mechanical appliances, & parts",1684,"Metalworking Machine Parts",168466,"Machines",16,931224,2017
"Machinery, mechanical appliances, & parts",1684,"Motor-working Tools",168467,"Machines",16,1797369,2017
"Machinery, mechanical appliances, & parts",1684,"Soldering and Welding Machinery",168468,"Machines",16,105627,2017
"Machinery, mechanical appliances, & parts",1684,"Typewriters",168469,"Machines",16,3500,2017
"Machinery, mechanical appliances, & parts",1684,"Calculators",168470,"Machines",16,680015,2017
"Machinery, mechanical appliances, & parts",1684,"Computers",168471,"Machines",16,6945026,2017
"Machinery, mechanical appliances, & parts",1684,"Other Office Machines",168472,"Machines",16,2008975,2017
"Machinery, mechanical appliances, & parts",1684,"Office Machine Parts",168473,"Machines",16,4937535,2017
"Machinery, mechanical appliances, & parts",1684,"Stone Processing Machines",168474,"Machines",16,9872113,2017
"Machinery, mechanical appliances, & parts",1684,"Glass Working Machines",168475,"Machines",16,28936,2017
"Machinery, mechanical appliances, & parts",1684,"Vending Machines",168476,"Machines",16,11291,2017
"Machinery, mechanical appliances, & parts",1684,"Rubberworking Machinery",168477,"Machines",16,2376672,2017
"Machinery, mechanical appliances, & parts",1684,"Tobacco Processing Machines",168478,"Machines",16,57645,2017
"Machinery, mechanical appliances, & parts",1684,"Machinery Having Individual Functions",168479,"Machines",16,27558659,2017
"Machinery, mechanical appliances, & parts",1684,"Metal Molds",168480,"Machines",16,5242510,2017
"Machinery, mechanical appliances, & parts",1684,"Valves",168481,"Machines",16,40266878,2017
"Machinery, mechanical appliances, & parts",1684,"Ball Bearings",168482,"Machines",16,381838,2017
"Machinery, mechanical appliances, & parts",1684,"Transmissions",168483,"Machines",16,2608626,2017
"Machinery, mechanical appliances, & parts",1684,"Gaskets",168484,"Machines",16,116866,2017
"Machinery, mechanical appliances, & parts",1684,"Additive manufacturing machines",168485,"Machines",16,5722995,2017
"Electrical machinery and electronics",1685,"Electric Motors",168501,"Machines",16,28933156,2017
"Electrical machinery and electronics",1685,"Electric Generating Sets",168502,"Machines",16,7724117,2017
"Electrical machinery and electronics",1685,"Electric Motor Parts",168503,"Machines",16,4235261,2017
"Electrical machinery and electronics",1685,"Electrical Transformers",168504,"Machines",16,49439502,2017
"Electrical machinery and electronics",1685,"Electromagnets",168505,"Machines",16,599271,2017
"Electrical machinery and electronics",1685,"Batteries",168506,"Machines",16,472219,2017
"Electrical machinery and electronics",1685,"Electric Batteries",168507,"Machines",16,12066924,2017
"Electrical machinery and electronics",1685,"Vacuum Cleaners",168508,"Machines",16,662865,2017
"Electrical machinery and electronics",1685,"Other Domestic Electric Housewares",168509,"Machines",16,129676,2017
"Electrical machinery and electronics",1685,"Hair Trimmers",168510,"Machines",16,213116.99999999997,2017
"Electrical machinery and electronics",1685,"Electrical Ignitions",168511,"Machines",16,1322737,2017
"Electrical machinery and electronics",1685,"Electrical Lighting and Signalling Equipment",168512,"Machines",16,38169427,2017
"Electrical machinery and electronics",1685,"Portable Lighting",168513,"Machines",16,46178,2017
"Electrical machinery and electronics",1685,"Electric Furnaces",168514,"Machines",16,392017,2017
"Electrical machinery and electronics",1685,"Electric Soldering Equipment",168515,"Machines",16,772192,2017
"Electrical machinery and electronics",1685,"Electric Heaters",168516,"Machines",16,1031262,2017
"Electrical machinery and electronics",1685,"Telephones",168517,"Machines",16,4141391,2017
"Electrical machinery and electronics",1685,"Microphones and Headphones",168518,"Machines",16,1918333,2017
"Electrical machinery and electronics",1685,"Sound Recording Equipment",168519,"Machines",16,26292,2017
"Electrical machinery and electronics",1685,"Dictation Machines",168520,"Machines",16,935,2017
"Electrical machinery and electronics",1685,"Video Recording Equipment",168521,"Machines",16,2948421,2017
"Electrical machinery and electronics",1685,"Audio and Video Recording Accessories",168522,"Machines",16,11218,2017
"Electrical machinery and electronics",1685,"Blank Audio Media",168523,"Machines",16,2836711,2017
"Electrical machinery and electronics",1685,"Flat panel displays",168524,"Machines",16,318048,2017
"Electrical machinery and electronics",1685,"Broadcasting Equipment",168525,"Machines",16,16049465,2017
"Electrical machinery and electronics",1685,"Navigation Equipment",168526,"Machines",16,11286096,2017
"Electrical machinery and electronics",1685,"Radio Receivers",168527,"Machines",16,71446,2017
"Electrical machinery and electronics",1685,"Video Displays",168528,"Machines",16,5381120,2017
"Electrical machinery and electronics",1685,"Broadcasting Accessories",168529,"Machines",16,9082582,2017
"Electrical machinery and electronics",1685,"Traffic Signals",168530,"Machines",16,10421867,2017
"Electrical machinery and electronics",1685,"Audio Alarms",168531,"Machines",16,1191211,2017
"Electrical machinery and electronics",1685,"Electrical Capacitors",168532,"Machines",16,5779104,2017
"Electrical machinery and electronics",1685,"Electrical Resistors",168533,"Machines",16,928995,2017
"Electrical machinery and electronics",1685,"Printed Circuit Boards",168534,"Machines",16,634288,2017
"Electrical machinery and electronics",1685,"High-voltage Protection Equipment",168535,"Machines",16,6224946,2017
"Electrical machinery and electronics",1685,"Low-voltage Protection Equipment",168536,"Machines",16,404961526,2017
"Electrical machinery and electronics",1685,"Electrical Control Boards",168537,"Machines",16,251500034.00000003,2017
"Electrical machinery and electronics",1685,"Electrical Power Accessories",168538,"Machines",16,105442239,2017
"Electrical machinery and electronics",1685,"Electric Filament",168539,"Machines",16,9260718,2017
"Electrical machinery and electronics",1685,"Cathode Tubes",168540,"Machines",16,14441,2017
"Electrical machinery and electronics",1685,"Semiconductor Devices",168541,"Machines",16,519062175,2017
"Electrical machinery and electronics",1685,"Integrated Circuits",168542,"Machines",16,342599983,2017
"Electrical machinery and electronics",1685,"Other Electrical Machinery",168543,"Machines",16,15641712,2017
"Electrical machinery and electronics",1685,"Insulated Wire",168544,"Machines",16,2969006817,2017
